        A1         A4         A6         A7         A9        A10        A11        A12        A14        A15        A16
 5.329E-01  5.504E-01  4.742E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  4.910E+02  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  1.000E+03  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  1.800E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  5.263E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  2.800E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  8.198E-01  7.553E-01  5.000E+00  5.070E-01  0.000E+00  5.600E+02  1.000E+00
 4.855E-01  5.504E-01  4.742E-01  5.263E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  0.000E+00  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.000E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  6.024E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.200E+02  5.000E+00  0.000E+00
 4.855E-01  5.504E-01  6.024E-01  6.778E-01  8.198E-01  7.553E-01  1.100E+01  4.952E-01  0.000E+00  1.200E+03  1.000E+00
 4.855E-01  3.061E-01  5.091E-01  4.701E-01  8.198E-01  7.553E-01  6.000E+00  4.952E-01  8.000E+01  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  5.091E-01  6.972E-01  7.344E-02  7.553E-01  1.000E+00  4.952E-01  1.200E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.160E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  7.114E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  4.540E+02  5.000E+01  0.000E+00
 4.855E-01  3.061E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  3.090E+02  2.000E+00  0.000E+00
 4.855E-01  3.061E-01  2.962E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.400E+02  3.000E+00  0.000E+00
 5.329E-01  5.504E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.000E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  3.870E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.000E+02  1.000E+03  0.000E+00
 5.329E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.800E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  3.000E+02  6.700E+01  0.000E+00
 5.329E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  7.553E-01  1.000E+00  5.070E-01  2.000E+02  1.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  7.553E-01  8.000E+00  5.070E-01  3.960E+02  4.159E+03  1.000E+00
 4.855E-01  5.504E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.600E+02  4.000E+01  0.000E+00
 4.855E-01  3.061E-01  4.742E-01  6.972E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.800E+02  2.040E+02  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  1.400E+02  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  3.283E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.200E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  5.197E-01  4.701E-01  7.344E-02  7.553E-01  1.000E+00  5.070E-01  3.520E+02  1.120E+02  0.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  8.198E-01  7.553E-01  7.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  5.197E-01  4.701E-01  8.198E-01  7.553E-01  1.400E+01  4.952E-01  2.400E+02  4.607E+03  1.000E+00
 4.855E-01  5.504E-01  6.544E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  1.640E+02  3.128E+04  1.000E+00
 4.855E-01  3.061E-01  3.283E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  1.800E+02  3.140E+02  1.000E+00
 4.855E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  7.553E-01  2.000E+00  4.952E-01  1.700E+01  1.000E+00  0.000E+00
 4.855E-01  3.061E-01  4.191E-01  4.701E-01  8.198E-01  7.553E-01  3.000E+00  5.070E-01  3.700E+02  5.600E+02  1.000E+00
 4.855E-01  5.504E-01  2.962E-01  6.972E-01  8.198E-01  7.553E-01  6.000E+00  4.952E-01  2.000E+02  3.270E+02  1.000E+00
 4.855E-01  5.504E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.800E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  3.800E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  5.263E-01  7.344E-02  7.553E-01  2.000E+00  5.070E-01  2.000E+02  7.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.191E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.000E+02  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  7.114E-01  6.972E-01  7.344E-02  7.553E-01  2.000E+00  5.070E-01  3.690E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  2.962E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  8.000E+01  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.400E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  9.064E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  3.600E+02  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  8.198E-01  7.553E-01  6.000E+00  5.070E-01  7.000E+01  0.000E+00  1.000E+00
 4.855E-01  3.061E-01  3.870E-01  5.263E-01  8.198E-01  7.553E-01  7.000E+00  5.070E-01  1.950E+02  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  1.528E-01  1.699E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  1.300E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  2.962E-01  4.701E-01  8.198E-01  7.553E-01  9.000E+00  4.952E-01  2.500E+02  7.300E+02  1.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.000E+02  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  6.024E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  6.000E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.191E-01  4.701E-01  8.198E-01  7.553E-01  5.000E+00  5.070E-01  1.680E+02  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  5.000E+01  0.000E+00
 4.855E-01  5.504E-01  5.197E-01  4.701E-01  8.198E-01  7.553E-01  6.000E+00  5.070E-01  3.600E+02  1.332E+03  1.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.600E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  7.553E-01  7.000E+00  4.952E-01  0.000E+00  3.065E+03  1.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  4.650E+02  1.500E+02  0.000E+00
 4.855E-01  5.504E-01  6.024E-01  6.778E-01  8.198E-01  7.553E-01  7.000E+00  5.070E-01  2.200E+01  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  7.600E+01  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  6.024E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  3.930E+02  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  7.553E-01  6.000E+00  4.952E-01  0.000E+00  2.000E+02  0.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.200E+02  0.000E+00  0.000E+00
 5.329E-01  3.061E-01  6.024E-01  6.778E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  0.000E+00  1.321E+04  1.000E+00
 4.855E-01  7.911E-01  1.528E-01  7.163E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  4.500E+02  1.000E+05  1.000E+00
 4.855E-01  5.504E-01  9.064E-01  4.701E-01  8.198E-01  7.553E-01  7.000E+00  5.070E-01  3.400E+02  4.071E+03  1.000E+00
 4.855E-01  5.504E-01  4.191E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  8.000E+01  3.500E+02  0.000E+00
 4.855E-01  5.504E-01  1.528E-01  1.699E-01  8.198E-01  7.553E-01  1.000E+00  4.952E-01  9.400E+01  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.191E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  4.000E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  7.634E-01  4.701E-01  8.198E-01  7.553E-01  8.000E+00  4.952E-01  3.300E+02  1.200E+03  1.000E+00
 4.855E-01  5.504E-01  7.634E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.000E+02  0.000E+00  0.000E+00
 5.329E-01  3.061E-01  4.191E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  1.600E+02  0.000E+00  0.000E+00
 5.329E-01  3.061E-01  3.283E-01  6.972E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.000E+01  1.600E+01  0.000E+00
 4.855E-01  3.061E-01  5.197E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.400E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.191E-01  4.701E-01  8.198E-01  7.553E-01  4.000E+00  4.952E-01  0.000E+00  1.583E+03  1.000E+00
 5.329E-01  5.504E-01  7.634E-01  6.972E-01  8.198E-01  7.553E-01  1.100E+01  5.070E-01  4.400E+02  6.000E+00  1.000E+00
 5.329E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.600E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  3.870E-01  5.263E-01  8.198E-01  7.553E-01  9.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  7.114E-01  6.972E-01  8.198E-01  7.553E-01  6.000E+00  4.952E-01  3.810E+02  1.680E+02  1.000E+00
 4.855E-01  5.504E-01  3.870E-01  5.263E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.410E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  7.114E-01  6.972E-01  8.198E-01  7.553E-01  7.000E+00  5.070E-01  3.000E+02  5.000E+00  0.000E+00
 4.855E-01  5.504E-01  3.870E-01  5.263E-01  8.198E-01  7.553E-01  1.100E+01  4.952E-01  0.000E+00  1.249E+03  1.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  0.000E+00  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  2.962E-01  6.972E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.920E+02  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.800E+02  4.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.191E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.000E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  9.064E-01  4.701E-01  8.198E-01  7.553E-01  6.000E+00  4.952E-01  5.200E+02  1.960E+02  1.000E+00
 4.855E-01  5.504E-01  7.114E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  3.500E+02  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  8.198E-01  7.553E-01  3.000E+00  4.952E-01  1.000E+02  6.000E+00  1.000E+00
 4.855E-01  3.061E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.400E+02  4.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  7.553E-01  6.000E+00  5.070E-01  0.000E+00  1.260E+03  1.000E+00
 4.855E-01  5.504E-01  5.091E-01  4.701E-01  7.344E-02  7.553E-01  1.000E+00  5.070E-01  1.000E+02  3.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.191E-01  4.701E-01  7.344E-02  7.553E-01  2.000E+00  5.070E-01  3.200E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.800E+02  5.500E+01  0.000E+00
 4.855E-01  5.504E-01  3.870E-01  5.263E-01  8.198E-01  7.553E-01  1.500E+01  5.070E-01  0.000E+00  5.000E+03  1.000E+00
 5.329E-01  5.504E-01  7.634E-01  6.972E-01  8.198E-01  7.553E-01  9.000E+00  5.070E-01  1.810E+02  0.000E+00  1.000E+00
 4.855E-01  3.061E-01  4.742E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  0.000E+00  2.250E+02  0.000E+00
 4.855E-01  5.504E-01  3.283E-01  4.701E-01  8.198E-01  7.553E-01  2.000E+00  5.070E-01  1.200E+02  5.000E+00  0.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  8.198E-01  7.553E-01  5.000E+00  4.952E-01  2.200E+02  2.503E+03  1.000E+00
 4.855E-01  3.061E-01  4.191E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  3.200E+02  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  3.283E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.600E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.360E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  3.870E-01  5.263E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.320E+02  2.000E+02  0.000E+00
 5.329E-01  5.504E-01  7.114E-01  6.972E-01  8.198E-01  7.553E-01  2.000E+00  4.952E-01  0.000E+00  5.000E+03  1.000E+00
 4.855E-01  5.504E-01  7.634E-01  6.972E-01  8.198E-01  7.553E-01  1.000E+00  5.070E-01  8.800E+01  2.000E+03  1.000E+00
 5.329E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  7.553E-01  5.000E+00  5.070E-01  1.400E+02  5.000E+00  0.000E+00
 4.855E-01  3.061E-01  5.197E-01  5.263E-01  8.198E-01  7.553E-01  1.000E+00  5.070E-01  2.800E+02  2.000E+03  1.000E+00
 5.329E-01  5.504E-01  4.191E-01  4.701E-01  8.198E-01  7.553E-01  3.000E+00  5.070E-01  1.560E+02  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  7.114E-01  4.701E-01  8.198E-01  7.553E-01  3.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 5.329E-01  3.061E-01  3.870E-01  4.570E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.600E+02  2.000E+01  0.000E+00
 5.329E-01  3.061E-01  4.191E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  3.700E+02  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  3.870E-01  5.263E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  0.000E+00  3.000E+02  1.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.360E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  3.283E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  1.600E+02  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  5.263E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  1.600E+02  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  7.634E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  0.000E+00  5.010E+02  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  8.198E-01  7.553E-01  3.000E+00  5.070E-01  1.800E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  3.870E-01  4.570E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  1.000E+02  2.700E+01  0.000E+00
 4.855E-01  5.504E-01  4.191E-01  5.263E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  7.200E+02  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  7.634E-01  4.701E-01  8.198E-01  7.553E-01  2.000E+00  4.952E-01  2.600E+02  5.000E+02  1.000E+00
 4.855E-01  5.504E-01  6.024E-01  4.863E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.400E+02  1.110E+03  0.000E+00
 5.329E-01  5.504E-01  3.283E-01  6.972E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 5.329E-01  5.504E-01  3.283E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 5.329E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  0.000E+00  0.000E+00
 4.855E-01  3.061E-01  3.283E-01  4.701E-01  8.198E-01  7.553E-01  1.000E+01  5.070E-01  3.200E+02  0.000E+00  1.000E+00
 4.855E-01  3.061E-01  3.870E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  3.600E+02  1.000E+03  0.000E+00
 5.329E-01  5.504E-01  3.870E-01  5.263E-01  8.198E-01  7.553E-01  4.000E+00  4.952E-01  8.000E+01  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  8.000E+01  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  9.064E-01  4.701E-01  8.198E-01  7.553E-01  9.000E+00  4.952E-01  6.000E+01  3.960E+02  1.000E+00
 4.855E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.200E+02  1.000E+00  0.000E+00
 4.855E-01  3.061E-01  3.870E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.400E+02  1.840E+02  0.000E+00
 4.855E-01  3.061E-01  4.742E-01  4.701E-01  8.198E-01  2.855E-01  0.000E+00  4.952E-01  8.000E+01  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  7.114E-01  6.972E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  2.200E+02  2.510E+02  0.000E+00
 4.855E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  7.553E-01  2.000E+00  5.070E-01  1.600E+02  4.100E+01  0.000E+00
 5.329E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  6.544E-01  5.580E-01  8.198E-01  7.553E-01  9.000E+00  5.070E-01  0.000E+00  1.340E+02  1.000E+00
 5.329E-01  5.504E-01  2.962E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  2.720E+02  0.000E+00  0.000E+00
 5.329E-01  5.504E-01  1.528E-01  1.699E-01  7.344E-02  7.553E-01  2.000E+00  5.070E-01  2.000E+02  4.000E+00  0.000E+00
 4.855E-01  3.061E-01  1.528E-01  1.699E-01  7.344E-02  2.855E-01  0.000E+00  5.070E-01  1.800E+02  1.000E+00  0.000E+00
 4.855E-01  5.504E-01  7.634E-01  4.701E-01  8.198E-01  7.553E-01  7.000E+00  4.952E-01  0.000E+00  7.059E+03  1.000E+00
 4.855E-01  5.504E-01  5.197E-01  4.701E-01  8.198E-01  7.553E-01  1.000E+00  4.952E-01  2.600E+02  8.000E+02  1.000E+00
 5.329E-01  5.504E-01  9.064E-01  4.701E-01  8.198E-01  7.553E-01  2.000E+00  5.070E-01  5.190E+02  1.704E+03  1.000E+00
 4.855E-01  5.504E-01  1.528E-01  1.699E-01  8.198E-01  7.553E-01  5.000E+00  4.952E-01  0.000E+00  8.851E+03  1.000E+00
 4.855E-01  5.504E-01  3.870E-01  5.263E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.000E+02  2.000E+00  0.000E+00
 5.329E-01  5.504E-01  4.742E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  0.000E+00  0.000E+00  0.000E+00
 4.855E-01  5.504E-01  6.024E-01  6.778E-01  8.198E-01  7.553E-01  1.000E+00  5.070E-01  0.000E+00  0.000E+00  1.000E+00
 4.855E-01  5.504E-01  7.114E-01  4.701E-01  7.344E-02  2.855E-01  0.000E+00  4.952E-01  1.600E+02  1.000E+00  0.000E+00
